workbook,business_unit,status,source_row_number,source_label,month_label,metric_name,value_raw,value_numeric,reason
Отчет о прибылях и убытках по периоду (9).xlsx,franchise,skipped,22,Операционная рентабельность,авг 25,,,,calculated_row
Отчет о прибылях и убытках по периоду (9).xlsx,franchise,skipped,22,Операционная рентабельность,сен 25,,,,calculated_row
Отчет о прибылях и убытках по периоду (9).xlsx,franchise,skipped,22,Операционная рентабельность,окт 25,,,,calculated_row
Отчет о прибылях и убытках по периоду (9).xlsx,franchise,skipped,22,Операционная рентабельность,ноя 25,,,,calculated_row
Отчет о прибылях и убытках по периоду (9).xlsx,franchise,skipped,22,Операционная рентабельность,дек 25,,,,calculated_row
Отчет о прибылях и убытках по периоду (9).xlsx,franchise,skipped,22,Операционная рентабельность,янв 26,,,,calculated_row
Отчет о прибылях и убытках по периоду (9).xlsx,franchise,skipped,22,Операционная рентабельность,фев 26,,,,calculated_row
Отчет о прибылях и убытках по периоду (9).xlsx,franchise,skipped,22,Операционная рентабельность,мар 26,,,,calculated_row
Отчет о прибылях и убытках по периоду (9).xlsx,franchise,skipped,23,Прочие доходы,авг 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (9).xlsx,franchise,skipped,23,Прочие доходы,сен 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (9).xlsx,franchise,skipped,23,Прочие доходы,окт 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (9).xlsx,franchise,skipped,23,Прочие доходы,ноя 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (9).xlsx,franchise,skipped,23,Прочие доходы,дек 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (9).xlsx,franchise,skipped,23,Прочие доходы,янв 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (9).xlsx,franchise,skipped,23,Прочие доходы,фев 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (9).xlsx,franchise,skipped,23,Прочие доходы,мар 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (9).xlsx,franchise,skipped,24,Прочие расходы,авг 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (9).xlsx,franchise,skipped,24,Прочие расходы,сен 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (9).xlsx,franchise,skipped,24,Прочие расходы,окт 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (9).xlsx,franchise,skipped,24,Прочие расходы,ноя 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (9).xlsx,franchise,skipped,24,Прочие расходы,дек 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (9).xlsx,franchise,skipped,24,Прочие расходы,янв 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (9).xlsx,franchise,skipped,24,Прочие расходы,фев 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (9).xlsx,franchise,skipped,24,Прочие расходы,мар 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (9).xlsx,franchise,skipped,25,EBITDA,авг 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (9).xlsx,franchise,skipped,25,EBITDA,сен 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (9).xlsx,franchise,skipped,25,EBITDA,окт 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (9).xlsx,franchise,skipped,25,EBITDA,ноя 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (9).xlsx,franchise,skipped,25,EBITDA,дек 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (9).xlsx,franchise,skipped,25,EBITDA,янв 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (9).xlsx,franchise,skipped,25,EBITDA,фев 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (9).xlsx,franchise,skipped,25,EBITDA,мар 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (9).xlsx,franchise,skipped,26,Рентабельность по EBITDA,авг 25,,,,calculated_row
Отчет о прибылях и убытках по периоду (9).xlsx,franchise,skipped,26,Рентабельность по EBITDA,сен 25,,,,calculated_row
Отчет о прибылях и убытках по периоду (9).xlsx,franchise,skipped,26,Рентабельность по EBITDA,окт 25,,,,calculated_row
Отчет о прибылях и убытках по периоду (9).xlsx,franchise,skipped,26,Рентабельность по EBITDA,ноя 25,,,,calculated_row
Отчет о прибылях и убытках по периоду (9).xlsx,franchise,skipped,26,Рентабельность по EBITDA,дек 25,,,,calculated_row
Отчет о прибылях и убытках по периоду (9).xlsx,franchise,skipped,26,Рентабельность по EBITDA,янв 26,,,,calculated_row
Отчет о прибылях и убытках по периоду (9).xlsx,franchise,skipped,26,Рентабельность по EBITDA,фев 26,,,,calculated_row
Отчет о прибылях и убытках по периоду (9).xlsx,franchise,skipped,26,Рентабельность по EBITDA,мар 26,,,,calculated_row
Отчет о прибылях и убытках по периоду (9).xlsx,franchise,inserted,27,Амортизация,янв 26,Cost article - Амортизация,-,0.0,
Отчет о прибылях и убытках по периоду (9).xlsx,franchise,skipped,28,Прибыль до процентов и налогов (EBIT),авг 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (9).xlsx,franchise,skipped,28,Прибыль до процентов и налогов (EBIT),сен 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (9).xlsx,franchise,skipped,28,Прибыль до процентов и налогов (EBIT),окт 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (9).xlsx,franchise,skipped,28,Прибыль до процентов и налогов (EBIT),ноя 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (9).xlsx,franchise,skipped,28,Прибыль до процентов и налогов (EBIT),дек 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (9).xlsx,franchise,skipped,28,Прибыль до процентов и налогов (EBIT),янв 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (9).xlsx,franchise,skipped,28,Прибыль до процентов и налогов (EBIT),фев 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (9).xlsx,franchise,skipped,28,Прибыль до процентов и налогов (EBIT),мар 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (9).xlsx,franchise,skipped,29,Рентабельность по EBIT,авг 25,,,,calculated_row
Отчет о прибылях и убытках по периоду (9).xlsx,franchise,skipped,29,Рентабельность по EBIT,сен 25,,,,calculated_row
Отчет о прибылях и убытках по периоду (9).xlsx,franchise,skipped,29,Рентабельность по EBIT,окт 25,,,,calculated_row
Отчет о прибылях и убытках по периоду (9).xlsx,franchise,skipped,29,Рентабельность по EBIT,ноя 25,,,,calculated_row
Отчет о прибылях и убытках по периоду (9).xlsx,franchise,skipped,29,Рентабельность по EBIT,дек 25,,,,calculated_row
Отчет о прибылях и убытках по периоду (9).xlsx,franchise,skipped,29,Рентабельность по EBIT,янв 26,,,,calculated_row
Отчет о прибылях и убытках по периоду (9).xlsx,franchise,skipped,29,Рентабельность по EBIT,фев 26,,,,calculated_row
Отчет о прибылях и убытках по периоду (9).xlsx,franchise,skipped,29,Рентабельность по EBIT,мар 26,,,,calculated_row
Отчет о прибылях и убытках по периоду (9).xlsx,franchise,inserted,30,Проценты по кредитам и займам,янв 26,Cost article - Проценты по кредитам и займам,-,0.0,
Отчет о прибылях и убытках по периоду (9).xlsx,franchise,skipped,31,Прибыль до налогов (EBT),авг 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (9).xlsx,franchise,skipped,31,Прибыль до налогов (EBT),сен 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (9).xlsx,franchise,skipped,31,Прибыль до налогов (EBT),окт 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (9).xlsx,franchise,skipped,31,Прибыль до налогов (EBT),ноя 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (9).xlsx,franchise,skipped,31,Прибыль до налогов (EBT),дек 25,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (9).xlsx,franchise,skipped,31,Прибыль до налогов (EBT),янв 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (9).xlsx,franchise,skipped,31,Прибыль до налогов (EBT),фев 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (9).xlsx,franchise,skipped,31,Прибыль до налогов (EBT),мар 26,,,,subtotal_or_result_row_skipped
Отчет о прибылях и убытках по периоду (9).xlsx,franchise,skipped,32,Рентабельность по EBT,авг 25,,,,calculated_row
Отчет о прибылях и убытках по периоду (9).xlsx,franchise,skipped,32,Рентабельность по EBT,сен 25,,,,calculated_row
